source,utm_campaign,utm_content,leads,wins,win_rate_pct,lost,lost_pct,em_aberto,aberto_pct,revenue,revenue_per_lead,last_lead_date,days_since_last_lead,last_won_date,days_since_last_won
PAID_SOCIAL,palestrante_dinamico_nova,palestrante_dinamico_nova,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-02,74,,
PAID_SOCIAL,🟠 Lead Nativo | Criativos Validados (Nova),G018,2,0,0.0,2,100.0,0,0.0,0.0,0.0,2026-03-10,67,,
PAID_SOCIAL,🟠 Lead Nativo | Criativos Validados (Nova),G001,3,0,0.0,2,66.7,1,33.3,0.0,0.0,2026-03-10,66,,
PAID_SOCIAL,institucional_exata,site,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-09,67,,
PAID_SOCIAL,🟠 Lead Nativo | Criativos Validados (Nova),G007,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-10,66,,
PAID_SOCIAL,120243052766710104,120243106688790104,3,0,0.0,3,100.0,0,0.0,0.0,0.0,2026-03-19,57,,
PAID_SOCIAL,120242827865180104,120242835608980104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-11,65,,
PAID_SOCIAL,120242827865180104,120242836489080104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-11,65,,
PAID_SOCIAL,lead nativo | misto | b2c | melhores criativos,AD28 [IU] B2C,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-11,65,,
PAID_SOCIAL,🔵 LP TBW | Criativos Validados (Nova),G003,4,0,0.0,3,75.0,1,25.0,0.0,0.0,2026-04-09,36,,
PAID_SOCIAL,lal qualificados b2c,AD10 - TBW,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-11,65,,
PAID_SOCIAL,lal propostas b2c,AD10 - TBW,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-11,65,,
PAID_SOCIAL,b2c - lal propostas (antigo),(sem utm_content),2,0,0.0,1,50.0,1,50.0,0.0,0.0,2026-05-10,5,,
PAID_SOCIAL,120242827865180104,120242838093400104,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-03-12,64,,
PAID_SOCIAL,🔵 LP TBW | Criativos Validados (Nova),G014,2,0,0.0,2,100.0,0,0.0,0.0,0.0,2026-03-17,59,,
PAID_SOCIAL,🔵 LP TBW | Criativos Validados (Nova),G018,2,0,0.0,1,50.0,1,50.0,0.0,0.0,2026-03-17,60,,
PAID_SOCIAL,120242827865180104,120242837158820104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-13,63,,
PAID_SOCIAL,120242827865180104,120242835561380104,2,0,0.0,1,50.0,1,50.0,0.0,0.0,2026-03-17,59,,
PAID_SOCIAL,120243052766710104,120243200806920104,2,0,0.0,2,100.0,0,0.0,0.0,0.0,2026-03-18,58,,
PAID_SOCIAL,120242827865180104,120242837216190104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-17,59,,
PAID_SOCIAL,120242827865180104,120242837216230104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-18,58,,
PAID_SOCIAL,🔵 LP TBW | Melhores Criativos (Nova),G014,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-03-18,58,,
PAID_SOCIAL,120242827865180104,120242838093190104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-18,58,,
PAID_SOCIAL,120243052766710104,120243374224790104,2,0,0.0,2,100.0,0,0.0,0.0,0.0,2026-04-01,44,,
PAID_SOCIAL,120242827865180104,120242838093390104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-24,53,,
PAID_SOCIAL,🔵 LP TBW | Criativos Validados (Nova),G004,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-24,53,,
PAID_SOCIAL,120242827865180104,120242838093250104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-24,52,,
PAID_SOCIAL,🔵 LP TBW | Criativos Validados (Nova),G025,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-03-25,51,,
PAID_SOCIAL,🔵 LP TBW | Criativos Validados (Nova),G006,2,0,0.0,2,100.0,0,0.0,0.0,0.0,2026-04-08,38,,
PAID_SOCIAL,120243052766710104,120243106614910104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-25,52,,
PAID_SOCIAL,120242827865180104,120242836021270104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-25,52,,
PAID_SOCIAL,120243052766710104,120243200831480104,4,0,0.0,3,75.0,1,25.0,0.0,0.0,2026-04-09,37,,
PAID_SOCIAL,120243052766710104,120243151474410104,2,0,0.0,2,100.0,0,0.0,0.0,0.0,2026-04-07,38,,
PAID_SOCIAL,120242827865180104,120242837158570104,3,0,0.0,2,66.7,1,33.3,0.0,0.0,2026-03-27,49,,
PAID_SOCIAL,🔵 LP TBW | Criativos Validados (Nova),G023,2,0,0.0,2,100.0,0,0.0,0.0,0.0,2026-03-27,49,,
PAID_SOCIAL,pmax,G033,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-31,45,,
PAID_SOCIAL,120243052766710104,120243580653190104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-03-31,45,,
PAID_SOCIAL,120243052766710104,120243931372260104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-01,45,,
PAID_SOCIAL,🔵 LP TBW | Melhores Criativos (Nova),G006,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-01,44,,
PAID_SOCIAL,120243052766710104,120243106651700104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-02,44,,
PAID_SOCIAL,120242827865180104,120242837101820104,2,0,0.0,1,50.0,1,50.0,0.0,0.0,2026-04-08,37,,
PAID_SOCIAL,🔵 LP TBW | Melhores Criativos (Nova),G008,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-04-07,39,,
PAID_SOCIAL,120242827865180104,120242837158730104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-07,38,,
PAID_SOCIAL,120242827865180104,120242838093260104,2,0,0.0,1,50.0,1,50.0,0.0,0.0,2026-04-09,37,,
PAID_SOCIAL,search_tbweekend,ad1,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-08,37,,
PAID_SOCIAL,120242827865180104,120242837101650104,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-09,36,,
PAID_SOCIAL,lead_nativo,lp,4,0,0.0,1,25.0,3,75.0,0.0,0.0,2026-05-12,3,,
PAID_SOCIAL,b2c - lal base live,(sem utm_content),1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-10,35,,
PAID_SOCIAL,⚫ LP | TBW LeadScore,H038,2,0,0.0,2,100.0,0,0.0,0.0,0.0,2026-05-08,7,,
PAID_SOCIAL,120243052766710104,120243931328310104,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-04-16,29,,
PAID_SOCIAL,⚫ LP | TBW LeadScore,H043,2,0,0.0,0,0.0,2,100.0,0.0,0.0,2026-05-13,2,,
PAID_SOCIAL,🟣Lead Nativo | TBW LeadScore | Melhores Criativos,H003,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-24,21,,
PAID_SOCIAL,🔵 LP TBW | Melhores Criativos (Nova),G023,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-25,20,,
PAID_SOCIAL,⚫ LP | TBW LeadScore,H042,2,0,0.0,1,50.0,1,50.0,0.0,0.0,2026-05-07,8,,
PAID_SOCIAL,⚫ LP | TBW LeadScore | Melhores Criativos,H037,3,0,0.0,0,0.0,3,100.0,0.0,0.0,2026-05-13,2,,
PAID_SOCIAL,⚫ LP | TBW LeadScore | Melhores Criativos,H011,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-05-05,10,,
PAID_SOCIAL,⚫ LP | TBW LeadScore,H033,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-05-07,9,,
PAID_SOCIAL,⚫ LP | TBW LeadScore | Melhores Criativos,H003,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-05-09,6,,
PAID_SOCIAL,⚫ LP | TBW LeadScore | Melhores Criativos,H009,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-05-10,5,,
PAID_SOCIAL,⚫ LP | TBW LeadScore,H004,1,1,100.0,0,0.0,0,0.0,0.0,0.0,2026-05-10,5,2026-05-15,0
PAID_SOCIAL,🟣Lead Nativo | TBW LeadScore,H043,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-05-12,3,,
PAID_SOCIAL,⚫ LP | TBW LeadScore,H001,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-05-14,2,,
REFERRALS,the-best-weekend,link-bio,1,1,100.0,0,0.0,0,0.0,10000.0,10000.0,2025-11-30,167,2025-12-31,135
REFERRALS,(sem utm_campaign),(sem utm_content),7,2,28.6,5,71.4,0,0.0,4997.0,713.86,2025-09-25,233,2026-04-06,40
REFERRALS,pmax,(sem utm_content),8,1,12.5,7,87.5,0,0.0,997.0,124.62,2026-03-24,53,2026-03-31,45
REFERRALS,pagina_links,(sem utm_content),1,0,0.0,1,100.0,0,0.0,0.0,0.0,2025-05-19,361,,
REFERRALS,palestrantes.profissionaissa.com.br/,(sem utm_content),2,0,0.0,2,100.0,0,0.0,0.0,0.0,2026-04-29,16,,
SOCIAL_MEDIA,palestra-lembrada-caixa-de-perguntas,story-120925,1,1,100.0,0,0.0,0,0.0,12000.0,12000.0,2025-09-13,244,2025-09-28,229
SOCIAL_MEDIA,🔵 LP TBW | Teste de Criativos (Nova),G028,1,1,100.0,0,0.0,0,0.0,12000.0,12000.0,2026-03-18,58,2026-03-30,46
SOCIAL_MEDIA,the-best-weekend,(sem utm_content),1,1,100.0,0,0.0,0,0.0,10000.0,10000.0,2026-01-15,120,2026-01-31,104
SOCIAL_MEDIA,meta / social,(sem utm_content),3,2,66.7,0,0.0,1,33.3,19500.0,6500.0,2026-02-10,94,2026-01-29,106
SOCIAL_MEDIA,(sem utm_campaign),(sem utm_content),16,6,37.5,7,43.8,3,18.8,57250.0,3578.12,2026-05-05,10,2025-09-01,256
SOCIAL_MEDIA,the-best-weekend,link-bio,5,2,40.0,0,0.0,3,60.0,4197.0,839.4,2026-05-13,2,2026-05-06,9
SOCIAL_MEDIA,link-tree,bio,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2025-04-30,380,,
SOCIAL_MEDIA,comofuncionacuradoriapsa,story-260825,2,0,0.0,2,100.0,0,0.0,0.0,0.0,2025-12-23,144,,
SOCIAL_MEDIA,Lead Nativo | Misto | B2C - 3,AE121 [VD] B2C,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2025-12-11,156,,
SOCIAL_MEDIA,🔵 LP TBW | Criativos Validados (Nova),G009,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-03-19,57,,
SOCIAL_MEDIA,⚫ LP | TBW LeadScore,H014,1,0,0.0,1,100.0,0,0.0,0.0,0.0,2026-04-10,36,,
SOCIAL_MEDIA,site-psa,link-bio,3,0,0.0,1,33.3,2,66.7,0.0,0.0,2026-04-29,17,,
SOCIAL_MEDIA,the-best-weekend,destaque,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-04-28,17,,
SOCIAL_MEDIA,⚫ LP | TBW LeadScore,H044,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-05-04,11,,
SOCIAL_MEDIA,⚫ LP | TBW LeadScore | Melhores Criativos,H037,1,0,0.0,0,0.0,1,100.0,0.0,0.0,2026-05-07,9,,
